Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Strain],Term Source 2 REF,Term Source 2 Accession,Material Type,Experimental Condition [Genotype],Characteristics [Developmental Stage],Assay Name,Comment [Image File Comments],Comment [Image File Type],Channels
TimEmbryos-102219-HybCycle_4,MMStack_Pos9.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos9,HybCycle_4,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_4,MMStack_Pos9.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos9,HybCycle_4,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_4,MMStack_Pos9.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos9,HybCycle_4,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos0.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos0,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos0.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos0,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos0.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos0,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos1.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos1,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos1.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos1,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos1.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos1,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos10.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos10,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos10.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos10,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos10.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos10,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos11.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos11,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos11.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos11,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos11.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos11,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos12.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos12,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos12.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos12,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos12.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos12,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos13.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos13,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos13.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos13,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos13.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos13,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos14.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos14,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos14.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos14,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos14.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos14,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos15.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos15,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos15.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos15,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos15.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos15,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos16.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos16,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos16.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos16,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos16.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos16,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos17.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos17,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos17.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos17,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos17.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos17,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos18.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos18,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos18.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos18,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos18.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos18,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos19.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos19,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos19.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos19,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos19.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos19,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos2.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos2,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos2.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos2,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos2.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos2,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos20.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos20,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos20.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos20,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos20.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos20,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos21.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos21,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos21.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos21,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos21.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos21,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos22.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos22,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos22.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos22,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos22.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos22,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos23.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos23,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos23.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos23,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos23.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos23,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos24.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos24,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos24.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos24,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos24.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos24,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos25.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos25,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos25.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos25,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos25.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos25,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos26.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos26,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos26.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos26,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos26.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos26,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos27.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos27,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos27.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos27,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos27.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos27,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos28.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos28,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos28.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos28,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos28.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos28,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos29.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos29,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos29.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos29,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos29.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos29,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos3.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos3,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos3.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos3,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos30.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos30,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos30.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos30,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos30.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos30,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos31.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos31,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos31.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos31,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos31.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos31,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos32.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos32,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos32.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos32,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos32.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos32,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos33.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos33,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos33.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos33,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos33.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos33,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos34.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos34,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos34.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos34,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos34.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos34,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos35.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos35,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos35.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos35,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos35.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos35,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos36.ome.zarr [0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos36,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos36.ome.zarr [labels/cells/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos36,HybCycle_5,raw,A647; A488; Cy3B; DAPI
TimEmbryos-102219-HybCycle_5,MMStack_Pos36.ome.zarr [labels/nuclei/0],Mus musculus,NCBITaxon,NCBITaxon_10090,C57BL/6J,EFO,EFO_0000606,embryo,WT,E8.5,TimEmbryos-102219-Pos36,HybCycle_5,raw,A647; A488; Cy3B; DAPI
